objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
1.23767112483347E+018,5972,301,5,117,765,6,132.813637768288,11.5304752930831,25.18819,22.86086,22.04833,21.55599,21.24742,0.6552735,0.1511983,0.1097529,0.1103431,0.2427751
1.23767112483347E+018,5972,301,5,117,776,6,132.827709172055,11.4940300766228,24.16816,22.48626,21.18992,19.93879,19.23125,0.6512466,0.1033381,0.04972073,0.02705261,0.04279323
1.23767112483347E+018,5972,301,5,117,781,6,132.81179345483,11.568395638351,24.49831,21.856,20.53223,19.63271,19.25738,0.7081538,0.06440617,0.03097475,0.022324,0.04631182
1.23767112483347E+018,5972,301,5,117,795,6,132.82286615812,11.5553154524644,24.68683,23.31925,25.88022,24.68941,23.15319,0.6895525,0.2090161,0.397354,0.610309,0.4694663
1.23767112483347E+018,5972,301,5,117,799,6,132.830575283571,11.5297206069373,25.71484,22.63391,20.91276,19.89295,19.22749,0.4379528,0.1185644,0.04032658,0.02633235,0.04318627
1.23767112483347E+018,5972,301,5,117,803,6,132.82203249504,11.5655321733926,23.44526,22.61852,21.99146,21.94347,21.28037,0.4712096,0.1253815,0.1063525,0.157158,0.2541057
1.23767112483347E+018,5972,301,5,117,813,6,132.828184534725,11.5652652621946,23.99254,23.12527,23.22018,22.13594,22.21425,0.6413849,0.1794858,0.2849669,0.1699009,0.427038
1.23767112483347E+018,5972,301,5,117,819,6,132.8506083585,11.4908933477633,24.37755,22.59281,21.0454,19.88052,19.27144,0.6847028,0.1156585,0.04501193,0.02598316,0.04497905
1.23767112483347E+018,5972,301,5,117,820,6,132.854283976563,11.483231931389,24.00462,22.80451,21.78131,21.42259,21.22695,0.7052276,0.1520808,0.09075953,0.1024297,0.2530285
1.23767112483347E+018,5972,301,5,117,829,6,132.844929583236,11.5384135863057,23.62872,23.21434,22.30062,22.00352,22.03902,0.5368378,0.2067942,0.1380294,0.1635988,0.424336
1.23767112483347E+018,5972,301,5,117,833,6,132.861656862004,11.4854836642444,22.97182,22.19391,22.23335,21.94453,22.65537,0.3160728,0.08220033,0.1202676,0.141662,0.484384
1.23767112483347E+018,5972,301,5,117,850,6,132.846586527235,11.5734079285054,22.56994,21.39108,20.70745,20.33665,20.0879,0.2238239,0.0437826,0.03478835,0.03747973,0.08731367
1.23767112483347E+018,5972,301,5,117,860,6,132.861633224861,11.5311441896597,23.98079,23.00048,22.61045,22.57022,22.45137,0.6298358,0.1653061,0.1715955,0.2497946,0.47832
1.23767112483347E+018,5972,301,5,117,863,6,132.872444933959,11.4941338848239,23.86077,22.37897,21.05996,20.29561,19.8214,0.5895251,0.09671481,0.04527446,0.03578747,0.0694554
1.23767112483347E+018,5972,301,5,117,880,6,132.882366958263,11.5041895715434,25.71038,23.02847,21.61119,20.65521,20.08866,0.4688522,0.175284,0.0755094,0.05051494,0.09162462
1.23767112483347E+018,5972,301,5,117,891,6,132.887771391222,11.5071113314186,22.7072,22.07048,21.79613,21.79354,21.55051,0.2544868,0.07532541,0.08380994,0.1265959,0.2855795
1.23767112483347E+018,5972,301,5,117,894,6,132.877181962147,11.5585196410507,23.63367,22.96118,23.23984,23.99582,23.51459,0.5471934,0.1731149,0.3159226,0.686763,0.4572714
1.23767112483347E+018,5972,301,5,117,920,6,132.885869725284,11.5735261760844,22.86636,22.09292,20.73137,20.24133,20.09403,0.319398,0.08564767,0.03914726,0.03918649,0.09972334
1.23767112483347E+018,5972,301,5,117,924,6,132.888453771198,11.5733599424363,25.51307,21.70435,20.58244,20.11803,19.83466,0.5183173,0.05632516,0.03152192,0.03169018,0.07016458
1.23767112483347E+018,5972,301,5,117,925,6,132.889685591549,11.5676472619847,25.60675,23.312,23.64455,22.73419,22.45169,0.4687202,0.2110665,0.387361,0.280625,0.4595642
1.23767112483347E+018,5972,301,5,117,926,6,132.910252143363,11.4891268600726,23.40602,23.08759,22.70858,22.82887,21.5165,0.4690797,0.191019,0.199551,0.3334159,0.308023
1.23767112483347E+018,5972,301,5,117,932,6,132.89400591373,11.5647686418665,23.67222,24.98824,22.4428,21.44469,20.41881,0.5091254,0.5440771,0.1466681,0.09352858,0.1129614
1.23767112483347E+018,5972,301,5,117,934,6,132.892826280136,11.5683944756422,24.80571,23.58381,22.65683,22.81596,21.87436,0.6884035,0.2694739,0.1797337,0.3058515,0.3614751
1.23767112483347E+018,5972,301,5,117,935,6,132.893706056043,11.5645703363909,23.99499,22.92506,22.47912,22.99364,22.37106,0.6222284,0.1583775,0.1566737,0.3562945,0.4681762
1.23767112483347E+018,5972,301,5,117,936,6,132.894705933397,11.5655671080626,24.4128,23.28297,22.85056,22.71318,21.91938,0.7223666,0.2180009,0.2190759,0.2927616,0.3885016
1.23767112483347E+018,5972,301,5,117,990,6,132.778020104165,11.4853083229767,25.52414,23.42128,21.93558,20.72631,20.10639,0.5044403,0.2246725,0.09261636,0.05040952,0.08873377
1.23767112483347E+018,5972,301,5,117,996,6,132.768867316865,11.5417501888994,24.4249,23.20627,21.72187,20.7843,20.24075,0.7804468,0.2096252,0.08681203,0.05992998,0.1120798
1.23767112483347E+018,5972,301,5,117,1002,6,132.787622010835,11.514053142371,24.69311,23.737,22.28184,20.65516,19.9038,0.7888439,0.3271662,0.1419707,0.05379754,0.08549334
1.23767112483347E+018,5972,301,5,117,1007,6,132.792367675944,11.5005132653544,26.1607,25.87816,22.87985,24.99967,22.71214,0.3131199,0.4372848,0.2150945,0.562302,0.5150193
1.23767112483347E+018,5972,301,5,117,1009,6,132.788537528331,11.5243392685483,24.31466,23.74955,22.07265,20.47083,19.5685,0.6931856,0.2883773,0.1040616,0.04105178,0.05651177
1.23767112483347E+018,5972,301,5,117,1012,6,132.796129236546,11.5047054549711,24.92471,24.17184,22.51059,22.12119,21.14362,0.694709,0.4003851,0.1559608,0.1711959,0.2168858
1.23767112483347E+018,5972,301,5,117,1013,6,132.789136161561,11.5353660434652,23.98403,23.661,22.52102,22.15405,21.67818,0.6016245,0.2693513,0.1535714,0.1703864,0.3129344
1.23767112483347E+018,5972,301,5,117,1014,6,132.792956821761,11.5244905953448,24.74063,24.46431,22.61851,21.52894,20.6698,0.7228845,0.4745407,0.1730078,0.1035474,0.1480405
1.23767112483347E+018,5972,301,5,117,1017,6,132.795489774297,11.5223960913499,25.07784,24.17206,22.80766,21.38707,20.56211,0.6610015,0.4005924,0.201705,0.09077656,0.1325527
1.23767112483347E+018,5972,301,5,117,1025,6,132.799916446648,11.5444070971417,26.22519,23.22591,21.95388,20.98519,20.58347,0.347321,0.2306531,0.1146135,0.07615312,0.1608202
1.23767112483347E+018,5972,301,5,117,1029,6,132.797552292967,11.576347063989,25.41186,24.55348,22.61003,21.48448,20.77605,0.6160365,0.5539277,0.194222,0.1110652,0.1839399
1.23767112483347E+018,5972,301,5,117,1031,6,132.804016400003,11.5739503633475,24.54503,23.2982,21.77535,20.51793,19.83548,0.7419764,0.2155727,0.08683889,0.04525971,0.0758253
1.23767112483347E+018,5972,301,5,117,1034,6,132.81910076573,11.5278151153952,24.22801,24.90112,22.82377,22.82674,22.68052,0.6569764,0.5257688,0.1995669,0.2979783,0.4886236
1.23767112483347E+018,5972,301,5,117,1037,6,132.817830662148,11.5386866104105,25.91494,24.24462,22.65579,21.9067,21.45458,0.4413579,0.4837728,0.2110584,0.1651268,0.3215596
1.23767112483347E+018,5972,301,5,117,1039,6,132.815449784762,11.5639448480258,23.83673,24.81833,22.75859,22.02254,22.28824,0.5809534,0.5352893,0.1949937,0.1575738,0.4523811
1.23767112483347E+018,5972,301,5,117,1040,6,132.816132007267,11.5662055022818,23.96913,23.78858,22.8458,22.65327,21.49846,0.5894668,0.2995791,0.2052405,0.259515,0.2728272
1.23767112483347E+018,5972,301,5,117,1058,6,132.84067219021,11.5197449888538,24.62402,23.76855,22.48412,22.04052,21.97962,0.711422,0.2975796,0.1492224,0.1542816,0.3739888
1.23767112483347E+018,5972,301,5,117,1067,6,132.837071880099,11.5581480555145,24.43759,23.10386,21.83186,21.1628,21.00687,0.800483,0.201302,0.1002765,0.08570012,0.2217065
1.23767112483347E+018,5972,301,5,117,1068,6,132.855955428414,11.4873430583564,24.3822,24.22437,22.32291,20.89468,19.96824,0.787302,0.4580332,0.1450176,0.06535741,0.08764509
1.23767112483347E+018,5972,301,5,117,1071,6,132.835343070367,11.582041467652,23.96342,23.49261,22.15826,21.07564,20.35205,0.5878167,0.2387268,0.1145164,0.06763798,0.1086865
1.23767112483347E+018,5972,301,5,117,1073,6,132.842139819028,11.557162258448,25.67507,23.48436,22.65741,22.63884,22.1385,0.4952774,0.2601154,0.1920402,0.2827582,0.4573653
1.23767112483347E+018,5972,301,5,117,1083,6,132.868898641018,11.4871845235713,23.13044,24.20876,22.63391,21.096,20.35306,0.3589142,0.4010422,0.1685113,0.06808135,0.1060035
1.23767112483347E+018,5972,301,5,117,1098,6,132.851604062017,11.5960572154404,24.66515,24.09774,22.67073,22.63631,21.40602,0.813982,0.4359062,0.2088832,0.3089482,0.3038564
1.23767112483347E+018,5972,301,5,117,1102,6,132.867896267128,11.5593136993274,24.22987,23.64901,22.63773,23.07208,23.38058,0.7338218,0.3056682,0.194594,0.4139517,0.4977311
1.23767112483347E+018,5972,301,5,117,1105,6,132.88637236959,11.502018558347,24.51125,23.68959,22.00268,20.67577,19.98507,0.8686638,0.352018,0.1226887,0.06024225,0.0997033
1.23767112483347E+018,5972,301,5,117,1107,6,132.881176581963,11.5271268155675,23.72613,23.78456,22.8233,22.73466,22.49711,0.5417862,0.3150628,0.208783,0.29154,0.4884638
1.23767112483347E+018,5972,301,5,117,1113,6,132.891279928872,11.5117268450344,24.68988,23.4353,22.06447,20.30053,19.22878,0.6977569,0.2286586,0.103501,0.03577807,0.0425009
1.23767112483347E+018,5972,301,5,117,1120,6,132.887789247465,11.5484397220205,24.39283,23.56718,22.28938,21.65204,21.11171,0.6896517,0.2584902,0.1283732,0.1124809,0.2016443
1.23767112483347E+018,5972,301,5,117,1126,6,132.900823017037,11.5127250795099,24.10127,24.02814,21.968,21.07352,20.43385,0.6948464,0.4026145,0.1057396,0.07453366,0.1290507
1.23767112483347E+018,5972,301,5,117,1128,6,132.894022160184,11.5465804066383,24.70521,24.02535,22.44744,21.00418,20.32915,0.7771238,0.4032659,0.1624279,0.07187722,0.1191231
1.23767112483347E+018,5972,301,5,117,1140,6,132.909887616489,11.5121965692985,25.03819,23.90653,22.5532,20.86437,20.05437,0.6566196,0.3408141,0.1613907,0.05807973,0.08509044
1.23767112483347E+018,5972,301,5,117,1142,6,132.901741900275,11.5485533554383,24.90371,24.40691,22.71605,22.71181,21.77081,0.7167708,0.4887513,0.1975384,0.3010406,0.3591411
1.23767112483347E+018,5972,301,5,117,1167,6,132.774821975642,11.492757908057,24.15089,25.3507,24.9055,22.1833,22.88794,0.6413826,0.5151684,0.5920378,0.1738964,0.4899962
1.23767112483347E+018,5972,301,5,117,1179,6,132.773607811923,11.5727662926717,24.7568,24.65132,23.09221,21.53845,20.26149,0.688661,0.488544,0.2493455,0.1002728,0.1012946
1.23767112483347E+018,5972,301,5,117,1181,6,132.791056929664,11.5234199548066,24.17748,24.10291,23.26341,22.21106,21.62648,0.6587433,0.3711646,0.2857912,0.1806645,0.302741
1.23767112483347E+018,5972,301,5,117,1190,6,132.830793000037,11.4879260969501,25.18502,23.91143,23.11183,22.08524,22.14366,0.6099525,0.3329295,0.2572464,0.1640203,0.4232948
1.23767112483347E+018,5972,301,5,117,1191,6,132.829478167741,11.5002240117066,25.76678,24.07675,23.76394,22.14856,21.11598,0.4269319,0.3659783,0.4088119,0.1689045,0.2021385
1.23767112483347E+018,5972,301,5,117,1193,6,132.816965767125,11.5712372527245,25.03808,24.6874,23.10639,21.64197,21.41797,0.6329605,0.5021996,0.2535111,0.1098824,0.2583037
1.23767112483347E+018,5972,301,5,117,1194,6,132.837147311248,11.4919396778961,25.59765,25.13978,23.48693,22.12818,21.64054,0.5091466,0.5716458,0.3589673,0.177543,0.3269542
1.23767112483347E+018,5972,301,5,117,1199,6,132.840703192177,11.5333960502685,25.55679,25.63599,22.89397,21.81678,20.31853,0.5501527,0.5409821,0.2346538,0.1435157,0.1183763
1.23767112483347E+018,5972,301,5,117,1205,6,132.850743292309,11.5646828146314,23.86251,24.68511,23.20641,21.59541,20.77477,0.6091486,0.5454386,0.2979994,0.1149756,0.1647355
1.23767112483347E+018,5972,301,5,117,1206,6,132.871415987892,11.4879499322968,25.37623,24.07,23.47552,22.04228,21.08427,0.6493837,0.4275516,0.3926973,0.1795925,0.2314935
1.23767112483347E+018,5972,301,5,117,1208,6,132.855715694574,11.5636130329457,24.21124,24.76884,23.22868,21.19602,20.11316,0.6521939,0.5183145,0.2795422,0.07485113,0.08746369
1.23767112483347E+018,5972,301,5,117,1215,6,132.899822109742,11.4921644574903,26.10466,24.79641,23.18649,22.24423,21.5641,0.3239507,0.5238385,0.2658494,0.182263,0.2799556
1.23767112483347E+018,5972,301,5,117,1216,6,132.887913438942,11.544183519065,24.73077,24.98818,23.25342,21.68584,20.67098,0.7291157,0.5739384,0.3004378,0.1202025,0.1489604
1.23767112483347E+018,5972,301,5,117,1217,6,132.901274701226,11.5185318550854,26.16402,24.23198,23.46907,21.39846,20.58288,0.2982987,0.4209718,0.3426729,0.09134678,0.1321316
1.23767112483347E+018,5972,301,5,117,1219,6,132.891179325122,11.5899818474856,23.82256,23.35506,22.67907,22.08473,21.25053,0.5892503,0.2377079,0.1967701,0.1809627,0.2509201
1.23767112483347E+018,5972,301,5,117,1220,6,132.91223359287,11.5210495305414,23.58438,24.09654,23.25135,21.80059,22.71899,0.5133463,0.4093543,0.3064202,0.1377089,0.528631
1.23767112483347E+018,5972,301,5,117,1231,6,132.77070174268,11.498442797227,24.08876,24.92206,24.32666,23.56655,20.79202,0.6769199,0.5759991,0.6057515,0.554625,0.1733181
1.23767112483347E+018,5972,301,5,117,1232,6,132.770889496571,11.5189409775236,24.0435,25.26106,25.15417,23.59298,20.95797,0.6225541,0.5213964,0.5681735,0.5066626,0.1796989
1.23767112483347E+018,5972,301,5,117,1235,6,132.780896957623,11.5506179094696,24.00401,26.63784,24.57932,23.79253,21.02781,0.7495439,0.2993602,0.7400621,0.705086,0.2387159
1.23767112483347E+018,5972,301,5,117,1237,6,132.817364628512,11.575659335092,23.71146,24.38195,24.75734,25.39614,20.93295,0.5366012,0.4621262,0.6537591,0.4504916,0.1879134
1.23767112483347E+018,5972,301,5,117,1238,6,132.880734027292,11.5483408258794,25.39402,25.53786,25.48107,24.49496,20.77422,0.5412185,0.5056657,0.5064994,0.6338981,0.1521002
1.23767112483347E+018,5972,301,5,117,1239,6,132.877853517193,11.5739677604889,25.47171,23.62093,24.62362,24.12822,20.84976,0.5570124,0.2828685,0.6489059,0.6805962,0.1732774
1.23767112483353E+018,5972,301,5,118,11,6,132.906561500111,11.6029485522495,17.76285,16.62973,16.23664,16.10035,16.03964,0.01054849,0.003828859,0.003692711,0.004005956,0.006291408
1.23767112483353E+018,5972,301,5,118,12,6,132.906805819555,11.6043355517972,24.92314,24.11621,23.26708,21.7654,22.01512,0.6590819,0.3906493,0.2956021,0.1288266,0.385087
1.23767112483353E+018,5972,301,5,118,31,6,132.917855003673,11.565288853677,19.39305,17.67787,16.99956,16.74525,16.60786,0.02459366,0.005162635,0.004423467,0.004734816,0.008069593
1.23767112483353E+018,5972,301,5,118,36,6,132.926482306782,11.5352974531543,15.80696,14.30679,13.10801,14.47648,14.08276,0.006697397,0.005032237,0.001578504,0.01223613,0.00743
1.23767112483353E+018,5972,301,5,118,38,6,132.917267026419,11.5376246040647,23.75419,22.25674,20.40844,19.11077,18.46742,0.5344564,0.08911724,0.0271535,0.01506553,0.02393659
1.23767112483353E+018,5972,301,5,118,39,6,132.924017070872,11.5398578410792,24.54581,24.45869,22.78629,22.12069,22.34842,0.7612414,0.5246347,0.2155519,0.1873585,0.5031151
1.23767112483353E+018,5972,301,5,118,65,6,132.970500772499,11.4826885197976,24.92148,24.9119,23.35265,22.455,22.68095,0.6662825,0.543845,0.3024655,0.2209717,0.4710673
1.23767112483353E+018,5972,301,5,118,66,6,132.957665449125,11.4844446810648,24.57903,25.76208,23.88642,22.7562,22.54273,0.7017792,0.4625011,0.4590071,0.2833903,0.4557108
1.23767112483353E+018,5972,301,5,118,75,6,132.941975006479,11.6049805373921,15.50113,11.70235,10.93058,10.83008,11.35995,0.0084412,0.0008281661,0.000641281,0.001183174,0.002039646
1.23767112483353E+018,5972,301,5,118,76,6,132.929432264461,11.6080031619481,16.39395,14.97118,15.37824,14.28688,14.23126,0.006575459,0.004017796,0.01175593,0.004298339,0.005184963
1.23767112483353E+018,5972,301,5,118,77,6,132.922947316504,11.6082126614814,23.41869,20.96395,19.40604,17.84356,16.98499,0.4288822,0.03192461,0.01373377,0.007262258,0.00977841
1.23767112483353E+018,5972,301,5,118,79,6,132.939575035778,11.6093728802921,24.63467,25.11438,21.03078,21.61643,22.82691,0.7617675,0.6432695,0.050694,0.1300166,0.5707721
1.23767112483353E+018,5972,301,5,118,80,6,132.936035506859,11.6101453252938,24.0625,24.48866,23.61291,22.72281,19.79962,0.6230819,0.4801465,0.3818368,0.2845944,0.07039411
1.23767112483353E+018,5972,301,5,118,81,6,132.943945597665,11.6011276073708,24.63467,25.11438,21.07655,21.15532,22.82691,0.7487592,0.6754376,0.05247843,0.08632061,0.5727037
1.23767112483353E+018,5972,301,5,118,83,6,132.923905858956,11.6096778859551,24.70328,23.75802,22.28388,20.3239,19.42782,0.6909104,0.3056232,0.1286215,0.03757998,0.05057663
1.23767112483353E+018,5972,301,5,118,86,6,132.926409258641,11.6075080209873,23.27897,21.97006,21.92407,21.66506,21.68892,0.3918507,0.07026981,0.09459507,0.1146895,0.3147417
1.23767112483353E+018,5972,301,5,118,87,6,132.94058789953,11.6119665819645,25.04917,23.75636,23.61092,21.79692,21.66059,0.6466188,0.3090842,0.3889776,0.1319775,0.3149652
1.23767112483353E+018,5972,301,5,118,88,6,132.925054172794,11.6087455508218,24.67918,25.17945,24.87574,22.1703,21.3472,0.6912184,0.5522861,0.6203615,0.1783835,0.2449088
1.23767112483353E+018,5972,301,5,118,91,6,132.948054144446,11.6033698543993,25.2853,24.43266,22.56254,22.02329,22.30734,0.5849195,0.4860626,0.1689118,0.1632915,0.4662407
1.23767112483353E+018,5972,301,5,118,92,6,132.948360979505,11.6023721254714,23.09619,22.91273,22.83069,22.55704,22.59873,0.3398158,0.1533079,0.2054886,0.2486032,0.4847218
1.23767112483353E+018,5972,301,5,118,93,6,132.935198550701,11.6135056714449,23.94604,23.44122,23.90836,22.54582,22.17181,0.6100349,0.2480352,0.4637206,0.2469878,0.4186937
1.23767112483353E+018,5972,301,5,118,96,6,132.953346259111,11.5170514730053,16.82025,15.61584,15.23273,15.10599,15.08373,0.00692827,0.003278175,0.003333309,0.003503518,0.004722672
1.23767112483353E+018,5972,301,5,118,99,6,132.970304402121,11.4991005228622,15.32716,15.44497,12.76419,14.45046,13.63449,0.005474555,0.01295866,0.001052282,0.01028845,0.00589472
1.23767112483353E+018,5972,301,5,118,100,6,132.965718903829,11.5001086875531,15.41703,14.74974,15.3527,14.05095,13.79186,0.00507514,0.004409913,0.01081011,0.004410532,0.005030762
1.23767112483353E+018,5972,301,5,118,101,6,132.961741553237,11.5033101165761,17.87534,16.08689,15.41517,15.1758,15.06865,0.01123372,0.00349506,0.003415307,0.003556312,0.004730052
1.23767112483353E+018,5972,301,5,118,102,6,132.969004510921,11.5044678161949,24.36915,22.30871,22.08939,20.96809,19.31862,0.685903,0.1932901,0.1054517,0.06330594,0.05158725
1.23767112483353E+018,5972,301,5,118,103,6,132.962054806839,11.5052528192474,23.68024,22.4744,21.73042,21.01639,21.10158,0.5464927,0.1105177,0.08060436,0.06754774,0.2038088
1.23767112483353E+018,5972,301,5,118,104,6,132.959386419315,11.5011429894185,24.73551,23.00315,21.59248,20.97994,20.41311,0.7917684,0.1852859,0.07730012,0.07073908,0.1260139
1.23767112483353E+018,5972,301,5,118,109,6,132.956512412413,11.532637452084,18.19583,16.24848,15.52075,15.28687,15.17741,0.0129303,0.003578292,0.003407308,0.00356465,0.004826715
1.23767112483353E+018,5972,301,5,118,110,6,132.953980394528,11.5342145560231,23.68525,24.15105,22.84961,23.20691,22.70373,0.5364954,0.4217368,0.2150251,0.4298899,0.5105069
1.23767112483353E+018,5972,301,5,118,116,6,132.957995190782,11.555129781869,15.63898,15.11619,14.89758,14.30105,13.96357,0.007031953,0.01150742,0.01089003,0.01162186,0.008372478
1.23767112483353E+018,5972,301,5,118,117,6,132.951802996088,11.5543795471453,16.16617,12.27471,12.53699,12.3848,11.72264,0.008234731,0.0009921072,0.001766745,0.003548305,0.002977802
1.23767112483353E+018,5972,301,5,118,118,6,132.959660131918,11.5522177044853,23.62297,21.25773,19.91035,18.80237,18.2064,0.5310869,0.04268598,0.01992169,0.01296304,0.02138741
1.23767112483353E+018,5972,301,5,118,121,6,132.96418139264,11.5565810602056,23.95194,22.83414,21.18226,20.61623,20.12903,0.6089589,0.1469684,0.05097771,0.04769165,0.08961457
1.23767112483353E+018,5972,301,5,118,123,6,132.950034762424,11.5490823826074,25.0159,24.66434,24.15299,22.65396,20.68209,0.6324232,0.5136113,0.520659,0.2642654,0.1378954
1.23767112483353E+018,5972,301,5,118,124,6,132.944424528212,11.5549444333335,24.38854,24.51999,22.90638,21.29202,20.55647,0.6771952,0.4896955,0.2139856,0.0829604,0.1246283
1.23767112483353E+018,5972,301,5,118,127,6,132.961662214128,11.5569831960575,23.88027,22.78074,22.2509,22.17978,22.53523,0.616091,0.1511318,0.1358757,0.1973081,0.5238547
1.23767112483353E+018,5972,301,5,118,129,6,132.953032464993,11.5603970441684,24.70254,23.05918,25.03532,23.29413,22.02941,0.7267082,0.1857062,0.6402057,0.4623586,0.4122232
1.23767112483353E+018,5972,301,5,118,130,6,132.950470913401,11.559916651847,24.77796,23.26637,24.57976,24.04792,23.35098,0.7484115,0.2255136,0.6582341,0.6961609,0.4795627
1.23767112483353E+018,5972,301,5,118,131,6,132.957154859934,11.5518182507634,22.71387,23.85159,24.08067,22.97246,22.75506,0.2592028,0.3280677,0.5012499,0.3486496,0.4774564
1.23767112483353E+018,5972,301,5,118,135,6,132.949619989701,11.5793081823916,17.14216,15.446,13.63612,14.1872,13.96778,0.009480976,0.005212742,0.002405529,0.005160115,0.006401389
1.23767112483353E+018,5972,301,5,118,136,6,132.948653618293,11.5808840651762,24.45655,22.82115,20.46707,20.17842,19.87514,0.9049575,0.1934293,0.03560381,0.0438934,0.09770363
1.23767112483353E+018,5972,301,5,118,139,6,132.948392176955,11.5834600811806,23.87091,23.21322,22.84891,21.74774,21.78264,0.5791594,0.1961515,0.2063661,0.122842,0.3268823
1.23767112483353E+018,5972,301,5,118,140,6,132.943312743479,11.5797918526699,24.00304,23.44826,22.82724,22.02168,21.82456,0.6433667,0.2537333,0.2184808,0.1672591,0.3653571
1.23767112483353E+018,5972,301,5,118,141,6,132.945370545539,11.5798583369235,25.09088,24.90889,24.33287,22.39606,22.72673,0.6143419,0.5457239,0.56924,0.2141861,0.4788766
1.23767112483353E+018,5972,301,5,118,142,6,132.944326762875,11.5766428916238,24.8979,24.11129,22.76847,23.14622,23.12136,0.7158126,0.4272364,0.213571,0.4380321,0.5178916
1.23767112483353E+018,5972,301,5,118,150,6,132.969314219026,11.5130242256791,15.97778,14.88,15.27579,14.31501,14.23946,0.006355032,0.004762148,0.01150366,0.005211086,0.006416382
1.23767112483353E+018,5972,301,5,118,151,6,132.974311731044,11.5186738422137,16.22708,14.80147,13.65159,13.80518,13.42824,0.006208544,0.004072918,0.002647963,0.008352472,0.004752474
1.23767112483353E+018,5972,301,5,118,152,6,132.97136820675,11.516045174895,24.05799,23.90656,24.17663,22.304,22.50108,0.6189852,0.3376244,0.511431,0.1944334,0.45041
1.23767112483353E+018,5972,301,5,118,153,6,132.965098646576,11.510945678942,24.3785,25.04036,25.19163,22.11283,22.68497,0.7466366,0.6085209,0.6190943,0.1831058,0.5294296
1.23767112483353E+018,5972,301,5,118,155,6,132.947427753762,11.6121562258912,18.36674,16.46969,15.77738,15.56589,15.45048,0.01421379,0.003707549,0.003408996,0.003634543,0.005162193
1.23767112483353E+018,5972,301,5,118,158,6,132.96087475265,11.6094001358218,15.83955,14.93432,15.31413,14.3405,14.29671,0.006827079,0.005694836,0.01162819,0.00548396,0.007202566
1.23767112483353E+018,5972,301,5,118,159,6,132.962636248761,11.6173782142332,15.70406,15.46675,12.45431,14.75761,14.15131,0.006643041,0.01398018,0.0008965856,0.01608379,0.006998307
1.23767112483353E+018,5972,301,5,118,160,6,132.966253420089,11.6131533363511,16.04231,14.96908,15.44915,14.48711,14.44684,0.006088862,0.004280854,0.01185614,0.004516767,0.005664576
1.23767112483353E+018,5972,301,5,118,161,6,132.966943810527,11.6222869591846,18.32545,16.27506,15.38212,15.0381,14.83305,0.01406836,0.00360139,0.003268036,0.0034027,0.004347497
1.23767112483353E+018,5972,301,5,118,162,6,132.959081802383,11.618786502718,19.95683,19.02939,21.11884,21.74347,18.56313,0.03488505,0.009633303,0.04920459,0.1271811,0.02622575
1.23767112483353E+018,5972,301,5,118,163,6,132.963574843269,11.6217509657472,22.07778,19.99537,19.12582,18.82108,18.71615,0.1555082,0.01650574,0.01162081,0.01271203,0.02938635
1.23767112483353E+018,5972,301,5,118,164,6,132.958673427795,11.6206625936719,24.8187,23.93744,22.16051,20.42114,19.57771,0.6896148,0.3464088,0.1157057,0.04083906,0.0573461
1.23767112483353E+018,5972,301,5,118,168,6,132.966546865879,11.6193757637379,23.07483,24.05416,23.40109,23.52457,23.35238,0.3588604,0.3863463,0.3361001,0.5227825,0.4498626
1.23767112483353E+018,5972,301,5,118,174,6,132.970172915938,11.5827495294302,16.95694,15.41638,15.01743,14.6027,14.48441,0.007577889,0.003395063,0.00893335,0.003525354,0.00445136
1.23767112483353E+018,5972,301,5,118,182,6,132.985073234312,11.5307738312017,15.92232,15.58326,13.2519,13.58488,13.97941,0.006894229,0.006760048,0.001296445,0.003858695,0.007271402
1.23767112483353E+018,5972,301,5,118,183,6,132.985920088766,11.534929534283,24.08904,25.2272,22.51763,21.57681,21.51572,0.6448387,0.5703175,0.1585705,0.1101593,0.2813066
1.23767112483353E+018,5972,301,5,118,184,6,132.988015145489,11.5253738466444,24.46366,24.86708,23.71743,22.35714,22.62016,0.6699368,0.544375,0.3949299,0.2054799,0.4658645
1.23767112483353E+018,5972,301,5,118,185,6,132.988530110555,11.5325826614523,25.05147,24.11297,22.47131,22.67793,22.58997,0.6725602,0.4284415,0.161165,0.2994118,0.5142121
1.23767112483353E+018,5972,301,5,118,190,6,132.980190083146,11.5926332887653,15.85381,14.89262,14.41038,14.20798,14.02655,0.005577754,0.004123418,0.004185075,0.004142451,0.004832617
1.23767112483353E+018,5972,301,5,118,191,6,132.977622979744,11.5951572109984,16.17833,15.1899,15.9064,14.51329,14.30688,0.00617868,0.004037241,0.01198312,0.004071043,0.004806364
1.23767112483353E+018,5972,301,5,118,193,6,132.974961855299,11.5967395016281,23.40543,23.03147,21.63022,20.77007,20.41157,0.4282745,0.1694357,0.07270949,0.05380106,0.1115681
1.23767112483353E+018,5972,301,5,118,194,6,132.983867002482,11.5938700970842,24.17214,22.94826,22.78142,21.63029,21.20525,0.659626,0.1632197,0.2025974,0.1157319,0.2291732
1.23767112483353E+018,5972,301,5,118,196,6,132.977065921283,11.5897200973932,24.08407,23.56679,22.45924,21.7713,21.92357,0.6996064,0.2976512,0.1687209,0.1446127,0.4228561
